index,xmin,ymin,xmax,ymax,center_x,center_y,confidence,class,predicted_id,name,componentId,color,key,lineTypeId,group,lineTypeIdNumber,lineTypeName,checked,componentType,distance
45,1941.9885,2474.5564,2004.062,2583.0635,1973.0253,2528.81,0.9101655,17,4bf1c1a5,22_ds_la_out,clnk1x9z1002934aogf3ugt94,#0DB20D,107ee829,clx49rtqz001j349w4n9dgdoa,clx49rtqz001j349w4n9dgdoa-0,clx49rtqz001j349w4n9dgdoa-0,22_outgoing-9-0,False,optional,872.6925676241747
48,1970.9325,2443.1016,1993.1466,2462.9053,1982.0396,2453.0034,0.82853246,32,395cee09,terminator_single,clnk1xat1003b34aovnr93xsf,#0DB2B2,39368f6d,clx49rtqz001j349w4n9dgdoa,clx49rtqz001j349w4n9dgdoa-0,clx49rtqz001j349w4n9dgdoa-0,22_outgoing-9-0,False,optional,764.4255403194157
49,1970.9059,2285.1858,2027.0057,2319.79,1998.9558,2302.4878,0.80293006,34,6fe8cc63,terminator_w_future,clnk1x9zm003134aon68l1b4l,#0D7AB2,74f0fe8f,clx49rtqz001j349w4n9dgdoa,clx49rtqz001j349w4n9dgdoa-0,clx49rtqz001j349w4n9dgdoa-0,22_outgoing-9-0,False,optional,652.5727265770302
59,2145.7441,1927.2219,2181.8884,2059.4229,2163.8164,1993.3224,0.8906097,16,d095642e,22_ds,clnk1x9zm003034aoq1a16bdr,#7AB20D,162a8937,clx49kt0x0014349wn9o2anln,clx49kt0x0014349wn9o2anln-0,clx49kt0x0014349wn9o2anln-0,22_station_tx-10-0,False,mandatory,5000.0
63,2187.697,2248.7925,2218.958,2268.3518,2203.3276,2258.5723,0.77459496,19,cdb9410c,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,c8e45089,clx49kt0x0014349wn9o2anln,clx49kt0x0014349wn9o2anln-0,clx49kt0x0014349wn9o2anln-0,22_station_tx-10-0,False,optional,403.7249634685277
62,2163.034,2283.7205,2219.5513,2317.9773,2191.2925,2300.8489,0.7935657,34,6cfc5830,terminator_w_future,clnk1x9zm003134aon68l1b4l,#0D7AB2,db254f79,clx49kt0x0014349wn9o2anln,clx49kt0x0014349wn9o2anln-0,clx49kt0x0014349wn9o2anln-0,22_station_tx-10-0,False,optional,437.18080759124337
60,2161.8982,2562.3904,2184.751,2582.5005,2173.3247,2572.4453,0.8188766,32,ea4db1bd,terminator_single,clnk1xat1003b34aovnr93xsf,#0DB2B2,68982086,clx49kt0x0014349wn9o2anln,clx49kt0x0014349wn9o2anln-0,clx49kt0x0014349wn9o2anln-0,22_station_tx-10-0,False,optional,895.9474016201136
55,2118.267,2266.6575,2155.4033,2310.5125,2136.8352,2288.585,0.88478124,18,42199b00,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,8d170267,clx49kt0x0014349wn9o2anln,clx49kt0x0014349wn9o2anln-0,clx49kt0x0014349wn9o2anln-0,22_station_tx-10-0,False,optional,434.8670990922586
68,2273.7773,1853.5691,2365.1345,1874.5305,2319.456,1864.0498,0.8460027,14,0b110ad4,22_breaker,clnk1x9yy001s34aok46x91s6,#3C0DB2,595bc1a4,clx49jfja000s349wbypuibuk,clx49jfja000s349wbypuibuk-0,clx49jfja000s349wbypuibuk-0,22_tie-11-0,False,mandatory,5000.0
67,2214.402,1926.6799,2353.7612,2136.7593,2284.0815,2031.7196,0.92776924,20,cc6e1ffd,22_vt_3p,clnk1xccr003n34aoq3etv7wm,#1F9AEE,2b2f3a4a,clx49jfja000s349wbypuibuk,clx49jfja000s349wbypuibuk-0,clx49jfja000s349wbypuibuk-0,22_tie-11-0,False,optional,334.2569260369922
77,2544.9082,1921.7064,2690.5002,2145.3274,2617.704,2033.5168,0.9063672,20,291a9609,22_vt_3p,clnk1xccr003n34aoq3etv7wm,#1F9AEE,51abca45,clx49jfja000s349wbypuibuk,clx49jfja000s349wbypuibuk-0,clx49jfja000s349wbypuibuk-0,22_tie-11-0,False,optional,683.9402589451772
72,2384.7632,2006.0409,2438.9868,2044.6691,2411.875,2025.355,0.8471434,22,23252f1a,DIM,clnk1xcco003j34ao5ownl25b,#B20D0D,20e4fa62,clx49jfja000s349wbypuibuk,clx49jfja000s349wbypuibuk-0,clx49jfja000s349wbypuibuk-0,22_tie-11-0,False,optional,690.0407640085656
75,2456.4817,2005.3989,2518.468,2045.4773,2487.4749,2025.4381,0.8618234,23,68193c2b,DPM,clnk1x9zg002o34ao2g3ii1c9,#B24CCC,0fa0bee6,clx49jfja000s349wbypuibuk,clx49jfja000s349wbypuibuk-0,clx49jfja000s349wbypuibuk-0,22_tie-11-0,False,optional,582.0163773909261
76,2495.7896,2200.0781,2554.6409,2239.5706,2525.2153,2219.8242,0.90725803,24,98a74152,LL,clnk1xblj003h34aof7r696zx,#0DB2B2,d1cf6f1f,clx49jfja000s349wbypuibuk,clx49jfja000s349wbypuibuk-0,clx49jfja000s349wbypuibuk-0,22_tie-11-0,False,optional,923.1017305526643
69,2306.516,2200.4739,2363.6072,2239.7131,2335.0615,2220.0935,0.90453625,24,9115c8d0,LL,clnk1xblj003h34aof7r696zx,#0DB2B2,90371bcd,clx49jfja000s349wbypuibuk,clx49jfja000s349wbypuibuk-0,clx49jfja000s349wbypuibuk-0,22_tie-11-0,False,optional,995.1139238614842
81,2802.0088,1920.1277,2834.5847,2068.657,2818.2969,1994.3923,0.9094696,16,0bf3a802,22_ds,clnk1x9zm003034aoq1a16bdr,#7AB20D,79619bb8,clx49s39d001r349w0pdzy992,clx49s39d001r349w0pdzy992-0,clx49s39d001r349w0pdzy992-0,22_station_tx-12-0,False,mandatory,5000.0
84,2839.874,2251.921,2874.9377,2269.9934,2857.4058,2260.957,0.82505953,19,0a4041a5,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,3abbca69,clx49s39d001r349w0pdzy992,clx49s39d001r349w0pdzy992-0,clx49s39d001r349w0pdzy992-0,22_station_tx-12-0,False,optional,407.4406922210657
83,2814.1248,2285.8572,2873.7166,2316.954,2843.9207,2301.4058,0.84518474,34,f0006036,terminator_w_future,clnk1x9zm003134aon68l1b4l,#0D7AB2,60dd1292,clx49s39d001r349w0pdzy992,clx49s39d001r349w0pdzy992-0,clx49s39d001r349w0pdzy992-0,22_station_tx-12-0,False,optional,419.4112549695429
89,3017.8364,2443.0476,3039.6438,2462.7454,3028.7402,2452.8965,0.8293893,32,eac5a33f,terminator_single,clnk1xat1003b34aovnr93xsf,#0DB2B2,75ba1434,clx49s39d001r349w0pdzy992,clx49s39d001r349w0pdzy992-0,clx49s39d001r349w0pdzy992-0,22_station_tx-12-0,False,optional,1264.5596667164334
80,2770.6187,2266.0278,2808.1956,2310.5215,2789.4072,2288.2747,0.8910302,18,309a5a2f,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,ff81e20d,clx49s39d001r349w0pdzy992,clx49s39d001r349w0pdzy992-0,clx49s39d001r349w0pdzy992-0,22_station_tx-12-0,False,optional,422.5117600329312
88,3012.5378,1928.0791,3037.3826,2039.4548,3024.9602,1983.767,0.8797119,14,3afd1fdb,22_breaker,clnk1x9yy001s34aok46x91s6,#3C0DB2,84a2d20a,clx49sc97001y349w5637g07o,clx49sc97001y349w5637g07o-0,clx49sc97001y349w5637g07o-0,22_outgoing_w_dpm_dim-13-0,False,mandatory,5000.0
87,2989.6135,2480.76,3047.5483,2579.861,3018.581,2530.3105,0.9095275,17,c6b07509,22_ds_la_out,clnk1x9z1002934aogf3ugt94,#0DB20D,19360dcc,clx49sc97001y349w5637g07o,clx49sc97001y349w5637g07o-0,clx49sc97001y349w5637g07o-0,22_outgoing_w_dpm_dim-13-0,False,optional,807.9230150024741
93,3043.2634,2249.9922,3074.5188,2269.1353,3058.891,2259.5637,0.8271362,19,08a128a6,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,90279ccd,clx49sc97001y349w5637g07o,clx49sc97001y349w5637g07o-0,clx49sc97001y349w5637g07o-0,22_outgoing_w_dpm_dim-13-0,False,optional,423.65389565666214
92,3020.2258,2285.698,3075.3704,2319.0242,3047.798,2302.361,0.815425,34,bd319d0b,terminator_w_future,clnk1x9zm003134aon68l1b4l,#0D7AB2,77e440ef,clx49sc97001y349w5637g07o,clx49sc97001y349w5637g07o-0,clx49sc97001y349w5637g07o-0,22_outgoing_w_dpm_dim-13-0,False,optional,440.38181771802
82,2816.7803,2561.7866,2839.3135,2580.7097,2828.0469,2571.248,0.8230337,32,dd419499,terminator_single,clnk1xat1003b34aovnr93xsf,#0DB2B2,55014ca9,clx49sc97001y349w5637g07o,clx49sc97001y349w5637g07o-0,clx49sc97001y349w5637g07o-0,22_outgoing_w_dpm_dim-13-0,False,optional,1058.7047609329943
86,2971.932,2265.1956,3009.6248,2312.752,2990.7783,2288.9736,0.8772118,18,83fc4235,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,d78e12a1,clx49sc97001y349w5637g07o,clx49sc97001y349w5637g07o-0,clx49sc97001y349w5637g07o-0,22_outgoing_w_dpm_dim-13-0,False,optional,447.38181771802
96,3078.5193,2139.3071,3132.4595,2175.2563,3105.4893,2157.2817,0.88706434,23,029f6167,DPM,clnk1x9zg002o34ao2g3ii1c9,#B24CCC,b2f1d8eb,clx49sc97001y349w5637g07o,clx49sc97001y349w5637g07o-0,clx49sc97001y349w5637g07o-0,22_outgoing_w_dpm_dim-13-0,False,optional,353.6417023478424
99,3161.7212,2138.1477,3218.5005,2176.0857,3190.1108,2157.1167,0.88831335,22,12647147,DIM,clnk1xcco003j34ao5ownl25b,#B20D0D,27d4943a,clx49sc97001y349w5637g07o,clx49sc97001y349w5637g07o-0,clx49sc97001y349w5637g07o-0,22_outgoing_w_dpm_dim-13-0,False,optional,583.8031739553296
104,3380.5874,1926.5768,3406.1333,2039.1165,3393.3604,1982.8467,0.89771664,14,e8454975,22_breaker,clnk1x9yy001s34aok46x91s6,#3C0DB2,3687e097,clx49trcy0028349wa1rxgmog,clx49trcy0028349wa1rxgmog-0,clx49trcy0028349wa1rxgmog-0,22_outgoing-14-0,False,mandatory,5000.0
101,3340.5432,2264.8533,3376.9639,2311.6057,3358.7534,2288.2295,0.86508,18,ebdf8922,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,141a7e2d,clx49trcy0028349wa1rxgmog,clx49trcy0028349wa1rxgmog-0,clx49trcy0028349wa1rxgmog-0,22_outgoing-14-0,False,optional,464.35238046649715
107,3408.7825,2253.2568,3443.626,2270.5818,3426.204,2261.9194,0.7895046,19,e7074c16,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,2dddcc2b,clx49trcy0028349wa1rxgmog,clx49trcy0028349wa1rxgmog-0,clx49trcy0028349wa1rxgmog-0,22_outgoing-14-0,False,optional,408.3401871576774
102,3358.5518,2474.2168,3417.1553,2580.4094,3387.8535,2527.313,0.9091753,17,5d86f93f,22_ds_la_out,clnk1x9z1002934aogf3ugt94,#0DB20D,c75b9d2e,clx49trcy0028349wa1rxgmog,clx49trcy0028349wa1rxgmog-0,clx49trcy0028349wa1rxgmog-0,22_outgoing-14-0,False,optional,777.9818895055198
105,3386.5276,2443.6472,3407.9878,2462.6719,3397.2578,2453.1597,0.826571,32,c8877873,terminator_single,clnk1xat1003b34aovnr93xsf,#0DB2B2,4b5bb617,clx49trcy0028349wa1rxgmog,clx49trcy0028349wa1rxgmog-0,clx49trcy0028349wa1rxgmog-0,22_outgoing-14-0,False,optional,668.3006486383879
106,3388.3599,2286.3364,3441.0974,2316.7668,3414.7285,2301.5518,0.78348255,34,16c4de5f,terminator_w_future,clnk1x9zm003134aon68l1b4l,#0D7AB2,5a24c641,clx49trcy0028349wa1rxgmog,clx49trcy0028349wa1rxgmog-0,clx49trcy0028349wa1rxgmog-0,22_outgoing-14-0,False,optional,444.0386719675124
110,3562.9377,1926.201,3590.3423,2039.036,3576.6401,1982.6185,0.8861781,14,a28e6ea4,22_breaker,clnk1x9yy001s34aok46x91s6,#3C0DB2,7513892a,clx49trcy0028349wa1rxgmog,clx49trcy0028349wa1rxgmog-1,clx49trcy0028349wa1rxgmog-1,22_outgoing-14-1,False,mandatory,5000.0
108,3526.3948,2267.625,3559.9768,2310.846,3543.1858,2289.2354,0.87380666,18,e22aadc1,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,546a6c99,clx49trcy0028349wa1rxgmog,clx49trcy0028349wa1rxgmog-1,clx49trcy0028349wa1rxgmog-1,22_outgoing-14-1,False,optional,480.1219330881977
113,3592.0771,2253.372,3626.303,2270.116,3609.19,2261.7441,0.7893699,19,6a224c33,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,e3a9fdc6,clx49trcy0028349wa1rxgmog,clx49trcy0028349wa1rxgmog-1,clx49trcy0028349wa1rxgmog-1,22_outgoing-14-1,False,optional,433.0092347159896
109,3541.1062,2473.7056,3601.3499,2582.1345,3571.228,2527.92,0.9081859,17,7e9b768b,22_ds_la_out,clnk1x9z1002934aogf3ugt94,#0DB20D,50d1bc48,clx49trcy0028349wa1rxgmog,clx49trcy0028349wa1rxgmog-1,clx49trcy0028349wa1rxgmog-1,22_outgoing-14-1,False,optional,827.1067811865478
111,3570.0188,2443.4912,3590.7896,2462.227,3580.4043,2452.8591,0.8410915,32,0d793c34,terminator_single,clnk1xat1003b34aovnr93xsf,#0DB2B2,0f40a193,clx49trcy0028349wa1rxgmog,clx49trcy0028349wa1rxgmog-1,clx49trcy0028349wa1rxgmog-1,22_outgoing-14-1,False,optional,712.3544725075503
112,3566.66,2286.0322,3624.1736,2317.084,3595.4167,2301.558,0.8148484,34,e2cb3f8a,terminator_w_future,clnk1x9zm003134aon68l1b4l,#0D7AB2,954af26d,clx49trcy0028349wa1rxgmog,clx49trcy0028349wa1rxgmog-1,clx49trcy0028349wa1rxgmog-1,22_outgoing-14-1,False,optional,463.6366517139591
117,3743.0066,1929.1149,3769.793,2043.1299,3756.4,1986.1223,0.8781524,14,2ee33513,22_breaker,clnk1x9yy001s34aok46x91s6,#3C0DB2,ac4139fc,clwx2llc7005g348c17yn0w7f,clwx2llc7005g348c17yn0w7f-0,clwx2llc7005g348c17yn0w7f-0,22_incoming_future-15-0,False,mandatory,5000.0
115,3713.1172,2477.059,3742.6384,2521.0579,3727.878,2499.0586,0.7961418,18,8bd3cecf,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,56c300f4,clwx2llc7005g348c17yn0w7f,clwx2llc7005g348c17yn0w7f-0,clwx2llc7005g348c17yn0w7f-0,22_incoming_future-15-0,False,optional,727.7270555095807
119,3870.9072,2242.4104,3928.3882,2281.922,3899.6477,2262.1663,0.89126366,23,1ed40f60,DPM,clnk1x9zg002o34ao2g3ii1c9,#B24CCC,50335eff,clwx2llc7005g348c17yn0w7f,clwx2llc7005g348c17yn0w7f-0,clwx2llc7005g348c17yn0w7f-0,22_incoming_future-15-0,False,optional,585.1879502661799
118,3775.7007,2467.2646,3802.4487,2481.7104,3789.0747,2474.4875,0.76774484,19,64f11849,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,7e5cf49e,clwx2llc7005g348c17yn0w7f,clwx2llc7005g348c17yn0w7f-0,clwx2llc7005g348c17yn0w7f-0,22_incoming_future-15-0,False,optional,748.4255403194156
120,3982.439,2242.286,4036.7825,2279.2073,4009.6108,2260.7466,0.8938185,22,33b5ddd8,DIM,clnk1xcco003j34ao5ownl25b,#B20D0D,5e8608b8,clwx2llc7005g348c17yn0w7f,clwx2llc7005g348c17yn0w7f-0,clwx2llc7005g348c17yn0w7f-0,22_incoming_future-15-0,False,optional,904.4743135546948
123,4210.683,1930.1354,4237.121,2041.1486,4223.9023,1985.642,0.8918913,14,35218143,22_breaker,clnk1x9yy001s34aok46x91s6,#3C0DB2,6f19c5ce,clx49ufnw002g349wm84vebnj,clx49ufnw002g349wm84vebnj-0,clx49ufnw002g349wm84vebnj-0,22_outgoing-16-0,False,mandatory,5000.0
121,4170.794,2267.6616,4207.63,2310.8628,4189.212,2289.2622,0.9056808,18,b814cdfb,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,f157d674,clx49ufnw002g349wm84vebnj,clx49ufnw002g349wm84vebnj-0,clx49ufnw002g349wm84vebnj-0,22_outgoing-16-0,False,optional,473.05086527633216
126,4240.5044,2253.4814,4274.1094,2270.5542,4257.3066,2262.0178,0.8030614,19,05f37237,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,ffa4d695,clx49ufnw002g349wm84vebnj,clx49ufnw002g349wm84vebnj-0,clx49ufnw002g349wm84vebnj-0,22_outgoing-16-0,False,optional,419.38181771802005
122,4185.279,2475.9087,4243.544,2577.6501,4214.411,2526.7793,0.909174,17,691e8437,22_ds_la_out,clnk1x9z1002934aogf3ugt94,#0DB20D,8b54263e,clx49ufnw002g349wm84vebnj,clx49ufnw002g349wm84vebnj-0,clx49ufnw002g349wm84vebnj-0,22_outgoing-16-0,False,optional,808.9646455628167
124,4214.6284,2442.8875,4236.6724,2462.3608,4225.6504,2452.624,0.8201677,32,f463e2a6,terminator_single,clnk1xat1003b34aovnr93xsf,#0DB2B2,2c35dfa5,clx49ufnw002g349wm84vebnj,clx49ufnw002g349wm84vebnj-0,clx49ufnw002g349wm84vebnj-0,22_outgoing-16-0,False,optional,695.555482634327
125,4212.083,2284.8208,4271.4663,2316.4548,4241.7744,2300.6377,0.8275224,34,9871ff24,terminator_w_future,clnk1x9zm003134aon68l1b4l,#0D7AB2,661d139a,clx49ufnw002g349wm84vebnj,clx49ufnw002g349wm84vebnj-0,clx49ufnw002g349wm84vebnj-0,22_outgoing-16-0,False,optional,445.18080759124337
129,4392.7,1927.4685,4418.771,2039.5012,4405.7354,1983.4849,0.8824458,14,cc7ee9e5,22_breaker,clnk1x9yy001s34aok46x91s6,#3C0DB2,823fa170,clx49ufnw002g349wm84vebnj,clx49ufnw002g349wm84vebnj-1,clx49ufnw002g349wm84vebnj-1,22_outgoing-16-1,False,mandatory,5000.0
127,4354.071,2267.0776,4391.43,2311.15,4372.7505,2289.1138,0.9125257,18,442bece1,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,2043d31c,clx49ufnw002g349wm84vebnj,clx49ufnw002g349wm84vebnj-1,clx49ufnw002g349wm84vebnj-1,22_outgoing-16-1,False,optional,576.2762620207484
132,4423.9507,2252.0828,4458.103,2270.0469,4441.027,2261.065,0.79487926,19,16c23ebf,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,a2f9746b,clx49ufnw002g349wm84vebnj,clx49ufnw002g349wm84vebnj-1,clx49ufnw002g349wm84vebnj-1,22_outgoing-16-1,False,optional,425.7960312803931
128,4368.673,2473.3289,4426.835,2583.494,4397.754,2528.4114,0.915342,17,8f611646,22_ds_la_out,clnk1x9z1002934aogf3ugt94,#0DB20D,f916ade5,clx49ufnw002g349wm84vebnj,clx49ufnw002g349wm84vebnj-1,clx49ufnw002g349wm84vebnj-1,22_outgoing-16-1,False,optional,828.9352083112939
130,4399.3433,2442.6836,4420.931,2462.1482,4410.137,2452.416,0.8186657,32,021581e5,terminator_single,clnk1xat1003b34aovnr93xsf,#0DB2B2,5ac4876e,clx49ufnw002g349wm84vebnj,clx49ufnw002g349wm84vebnj-1,clx49ufnw002g349wm84vebnj-1,22_outgoing-16-1,False,optional,704.7981233214463
131,4396.4136,2284.3713,4456.022,2316.9973,4426.218,2300.6843,0.848354,34,ae4b87b8,terminator_w_future,clnk1x9zm003134aon68l1b4l,#0D7AB2,290f5569,clx49ufnw002g349wm84vebnj,clx49ufnw002g349wm84vebnj-1,clx49ufnw002g349wm84vebnj-1,22_outgoing-16-1,False,optional,455.4945160902281
135,4467.129,2458.5984,4810.3516,2691.751,4638.74,2575.1748,0.9028174,15,272b4a4c,22_cap_bank,clnk1x9zg002j34aoox1pjy3x,#0DB24C,15664e1c,clx49gnv40009349wasoi1xo8,clx49gnv40009349wasoi1xo8-0,clx49gnv40009349wasoi1xo8-0,22_capacitor_bank-17-0,False,mandatory,5000.0
134,4621.7827,1927.2383,4647.6963,2039.305,4634.7393,1983.2717,0.8983231,14,3d2bf438,22_breaker,clnk1x9yy001s34aok46x91s6,#3C0DB2,fa83e88d,clx49gnv40009349wasoi1xo8,clx49gnv40009349wasoi1xo8-0,clx49gnv40009349wasoi1xo8-0,22_capacitor_bank-17-0,False,optional,1030.9890321804564
139,4707.6255,2136.5134,4767.944,2176.6672,4737.7847,2156.5903,0.8926895,23,9457a059,DPM,clnk1x9zg002o34ao2g3ii1c9,#B24CCC,c7e3c8a8,clx49gnv40009349wasoi1xo8,clx49gnv40009349wasoi1xo8-0,clx49gnv40009349wasoi1xo8-0,22_capacitor_bank-17-0,False,optional,854.0529573173853
140,4796.6064,2136.9846,4851.816,2175.6753,4824.211,2156.33,0.90032536,22,d2ac8564,DIM,clnk1xcco003j34ao5ownl25b,#B20D0D,2831b1b7,clx49gnv40009349wasoi1xo8,clx49gnv40009349wasoi1xo8-0,clx49gnv40009349wasoi1xo8-0,22_capacitor_bank-17-0,False,optional,976.7758287448598
133,4582.968,2266.2993,4619.492,2311.3953,4601.23,2288.8472,0.8715317,18,ffb581e8,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,732f923b,clx49gnv40009349wasoi1xo8,clx49gnv40009349wasoi1xo8-0,clx49gnv40009349wasoi1xo8-0,22_capacitor_bank-17-0,False,optional,563.9209229614211
138,4654.078,2250.922,4686.387,2268.127,4670.2324,2259.5244,0.758323,19,5653c2b4,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,31ed0718,clx49gnv40009349wasoi1xo8,clx49gnv40009349wasoi1xo8-0,clx49gnv40009349wasoi1xo8-0,22_capacitor_bank-17-0,False,optional,535.2935059634515
137,4630.782,2285.2048,4685.1616,2318.6672,4657.9717,2301.936,0.80822206,34,49a1e1ab,terminator_w_future,clnk1x9zm003134aon68l1b4l,#0D7AB2,e60b0296,clx49gnv40009349wasoi1xo8,clx49gnv40009349wasoi1xo8-0,clx49gnv40009349wasoi1xo8-0,22_capacitor_bank-17-0,False,optional,439.9259735953043
136,4628.856,2436.189,4650.787,2456.39,4639.8213,2446.2896,0.8201202,32,78683896,terminator_single,clnk1xat1003b34aovnr93xsf,#0DB2B2,0c84fb27,clx49gnv40009349wasoi1xo8,clx49gnv40009349wasoi1xo8-0,clx49gnv40009349wasoi1xo8-0,22_capacitor_bank-17-0,False,optional,170.69343417595167
141,4805.4033,2547.6711,4854.0527,2579.5315,4829.728,2563.6013,0.88470834,27,f62fa468,Q,clnk1x9zj002t34aow7kklyyh,#7A0DB2,f3692048,clx49gnv40009349wasoi1xo8,clx49gnv40009349wasoi1xo8-0,clx49gnv40009349wasoi1xo8-0,22_capacitor_bank-17-0,False,optional,286.87214972614197
