index,xmin,ymin,xmax,ymax,center_x,center_y,confidence,class,predicted_id,name,componentId,color,key,lineTypeId,group,lineTypeIdNumber,lineTypeName,checked,componentType,distance
37,1635.7054,1930.2728,1661.765,2042.3331,1648.7352,1986.30295,0.8767255,14,443bc984,22_breaker,clnk1x9yy001s34aok46x91s6,#3C0DB2,e1d42caa,clwx2s01g005q348ctgfl1pfr,clwx2s01g005q348ctgfl1pfr-0,clwx2s01g005q348ctgfl1pfr-0,22_outgoing_w_dpm_dim-8-0,False,optional,1004.8174593052025
39,1639.936,2286.1108,1694.2319,2316.025,1667.08395,2301.0679,0.84157276,34,4ffae0e2,terminator_w_future,clnk1x9zm003134aon68l1b4l,#0D7AB2,bf101f90,clwx2s01g005q348ctgfl1pfr,clwx2s01g005q348ctgfl1pfr-0,clwx2s01g005q348ctgfl1pfr-0,22_outgoing_w_dpm_dim-8-0,False,optional,494.3523804664972
38,1640.694,2442.0227,1662.9379,2461.6187,1651.81595,2451.8207,0.8228156,32,d75aa92f,terminator_single,clnk1xat1003b34aovnr93xsf,#0DB2B2,17d88ef3,clwx2s01g005q348ctgfl1pfr,clwx2s01g005q348ctgfl1pfr-0,clwx2s01g005q348ctgfl1pfr-0,22_outgoing_w_dpm_dim-8-0,False,optional,137.30865786510145
35,1598.5753,2268.708,1633.116,2311.9495,1615.84565,2290.32875,0.9010958,18,4bd8c064,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,7b1c6af6,clwx2s01g005q348ctgfl1pfr,clwx2s01g005q348ctgfl1pfr-0,clwx2s01g005q348ctgfl1pfr-0,22_outgoing_w_dpm_dim-8-0,False,optional,600.7909806465099
41,1682.156,2140.8716,1736.7983,2177.4749,1709.47715,2159.17325,0.86309373,23,5de47a5f,DPM,clnk1x9zg002o34ao2g3ii1c9,#B24CCC,196b9646,clwx2s01g005q348ctgfl1pfr,clwx2s01g005q348ctgfl1pfr-0,clwx2s01g005q348ctgfl1pfr-0,22_outgoing_w_dpm_dim-8-0,False,optional,797.3544725075503
42,1769.411,2136.9878,1826.9935,2178.0312,1798.20225,2157.5095,0.91483665,22,0849b8e3,DIM,clnk1xcco003j34ao5ownl25b,#B20D0D,f74099ef,clwx2s01g005q348ctgfl1pfr,clwx2s01g005q348ctgfl1pfr-0,clwx2s01g005q348ctgfl1pfr-0,22_outgoing_w_dpm_dim-8-0,False,optional,938.5626253092635
45,1941.9819,2474.5503,2004.069,2583.068,1973.02545,2528.80915,0.91016585,17,ff14063a,22_ds_la_out,clnk1x9z1002934aogf3ugt94,#0DB20D,f1a15180,clx49rtqz001j349w4n9dgdoa,clx49rtqz001j349w4n9dgdoa-0,clx49rtqz001j349w4n9dgdoa-0,22_outgoing-9-0,False,mandatory,5000.0
44,1928.1508,2265.6074,1965.749,2311.2856,1946.9499,2288.4465,0.88560754,18,504a3704,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,22cec3f4,clx49rtqz001j349w4n9dgdoa,clx49rtqz001j349w4n9dgdoa-0,clx49rtqz001j349w4n9dgdoa-0,22_outgoing-9-0,False,optional,540.1513703397205
46,1966.6885,1921.7858,1991.2913,2042.7574,1978.9899,1982.2716,0.88171154,14,2df93558,22_breaker,clnk1x9yy001s34aok46x91s6,#3C0DB2,2ff8da3f,clx49rtqz001j349w4n9dgdoa,clx49rtqz001j349w4n9dgdoa-0,clx49rtqz001j349w4n9dgdoa-0,22_outgoing-9-0,False,optional,992.7930726875629
50,1996.4261,2250.124,2027.6517,2269.4758,2012.0389,2259.7999,0.8135907,19,d4d11d5f,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,65e0b0c2,clx49rtqz001j349w4n9dgdoa,clx49rtqz001j349w4n9dgdoa-0,clx49rtqz001j349w4n9dgdoa-0,22_outgoing-9-0,False,optional,594.5483399593907
48,1970.923,2443.0967,1993.1552,2462.9146,1982.0391,2453.00565,0.8286413,32,257add8b,terminator_single,clnk1xat1003b34aovnr93xsf,#0DB2B2,d4499107,clx49rtqz001j349w4n9dgdoa,clx49rtqz001j349w4n9dgdoa-0,clx49rtqz001j349w4n9dgdoa-0,22_outgoing-9-0,False,optional,129.9238815542512
49,1970.8998,2285.1777,2027.0166,2319.7993,1998.9582,2302.4885000000004,0.8029846,34,046dcc17,terminator_w_future,clnk1x9zm003134aon68l1b4l,#0D7AB2,a9e97625,clx49rtqz001j349w4n9dgdoa,clx49rtqz001j349w4n9dgdoa-0,clx49rtqz001j349w4n9dgdoa-0,22_outgoing-9-0,False,optional,463.2396820942891
59,2145.7473,1927.2101,2181.9014,2059.439,2163.82435,1993.3245499999998,0.8906006,16,897f5426,22_ds,clnk1x9zm003034aoq1a16bdr,#7AB20D,fcf376e7,clx49kt0x0014349wn9o2anln,clx49kt0x0014349wn9o2anln-0,clx49kt0x0014349wn9o2anln-0,22_station_tx-10-0,False,mandatory,5000.0
